541429,279476560239,(0.457185, -0.424952, 0.781279)
541430,279476568873,(0.428725, -0.395677, 0.812179)
541431,279476577580,(0.401443, -0.362311, 0.841174)
541432,279476586264,(0.379237, -0.327004, 0.865591)
541433,279476594974,(0.360861, -0.295105, 0.884699)
541434,279476603572,(0.340888, -0.27074, 0.900275)
541435,279476612237,(0.32328, -0.248679, 0.913044)
541436,279476620906,(0.308218, -0.227016, 0.923832)
541437,279476629687,(0.294283, -0.206064, 0.933239)
541438,279476638250,(0.283683, -0.185393, 0.940826)
541439,279476646943,(0.274295, -0.1645, 0.947471)
541440,279476655582,(0.268513, -0.146073, 0.952136)
541441,279476664254,(0.262961, -0.13051, 0.955939)
541442,279476672984,(0.260844, -0.117637, 0.958187)
541443,279476681590,(0.259128, -0.103535, 0.960278)
541444,279476690367,(0.259853, -0.0931962, 0.96114)
541445,279476698896,(0.260115, -0.0853219, 0.9618)
541446,279476707649,(0.260858, -0.076802, 0.962317)
541447,279476716361,(0.262486, -0.0733964, 0.96214)
541448,279476725017,(0.264336, -0.0698547, 0.961898)
541449,279476733644,(0.266425, -0.065623, 0.961619)
541450,279476742315,(0.26844, -0.0620984, 0.961293)
541451,279476750968,(0.270372, -0.0569824, 0.961068)
541452,279476759654,(0.272397, -0.0527445, 0.960738)
541453,279476768296,(0.27403, -0.0501195, 0.960414)
541454,279476776997,(0.275871, -0.0476891, 0.960011)
541455,279476785669,(0.277804, -0.0450605, 0.95958)
541456,279476794355,(0.279627, -0.0437507, 0.959112)
541457,279476803012,(0.281287, -0.0434062, 0.958642)
541458,279476811692,(0.282986, -0.0437075, 0.958128)
541459,279476820341,(0.284704, -0.0443196, 0.95759)
541460,279476829031,(0.286153, -0.0451756, 0.957119)
541461,279476837711,(0.28778, -0.0451519, 0.956631)
541462,279476846357,(0.289393, -0.0452123, 0.956142)
541463,279476855054,(0.290471, -0.0455646, 0.955798)
541464,279476863719,(0.291371, -0.0457906, 0.955514)
541465,279476872465,(0.292109, -0.0462733, 0.955265)
541466,279476881081,(0.292782, -0.0466339, 0.955041)
541467,279476889930,(0.293279, -0.0470161, 0.95487)
541468,279476898404,(0.293703, -0.0472332, 0.954729)
541469,279476907156,(0.294437, -0.0484049, 0.954444)
541470,279476915792,(0.295044, -0.0492691, 0.954213)
541471,279476924364,(0.295494, -0.0499754, 0.954037)
541472,279476933061,(0.295776, -0.0507314, 0.953909)
541473,279476941698,(0.295972, -0.0518657, 0.953788)
541474,279476950455,(0.296013, -0.0530942, 0.953707)
541475,279476959039,(0.295993, -0.054245, 0.953649)
541476,279476967776,(0.295784, -0.0552372, 0.953656)
541477,279476976442,(0.295428, -0.0572058, 0.953651)
541478,279476985087,(0.294811, -0.0604779, 0.95364)
541479,279476993754,(0.294084, -0.0652387, 0.95355)
541480,279477002443,(0.294305, -0.0748326, 0.952777)
541481,279477011152,(0.295025, -0.0885035, 0.951382)
541482,279477019781,(0.295264, -0.103703, 0.949771)
541483,279477028422,(0.296366, -0.125693, 0.946767)
541484,279477037139,(0.298605, -0.150087, 0.942501)
541485,279477045818,(0.304403, -0.176518, 0.936045)
541486,279477054480,(0.313826, -0.204194, 0.927264)
541487,279477063229,(0.332974, -0.243338, 0.910997)
541488,279477071944,(0.358782, -0.289756, 0.887309)
541489,279477080526,(0.397025, -0.322799, 0.859169)
541490,279477089160,(0.428263, -0.34007, 0.837223)
541491,279477097835,(0.445132, -0.336173, 0.829967)
541492,279477106513,(0.463719, -0.34045, 0.81796)
541493,279477115218,(0.539056, -0.347443, 0.767269)
541494,279477123864,(0.796168, -0.501009, 0.339274)
541495,279477132518,(0.870152, -0.492697, -0.00925678)
541496,279477141266,(0.881047, -0.408722, -0.238121)
541497,279477149906,(0.868394, -0.330368, -0.369797)
541498,279477159207,(0.856957, -0.255739, -0.447462)
541499,279477167265,(0.855374, -0.18639, -0.483316)
541500,279477175896,(0.971172, 0.0361811, -0.235619)
541501,279477184606,(0.994243, 0.107079, -0.00393792)
541502,279477193238,(0.977723, 0.11367, 0.176454)
541503,279477201927,(0.949688, 0.0160299, 0.312788)
541504,279477210590,(0.918398, -0.0352416, 0.394085)
541505,279477219239,(0.891752, -0.111468, 0.438582)
541506,279477227936,(0.870705, -0.184111, 0.456044)
541507,279477236610,(0.860245, -0.237705, 0.451082)
541508,279477262618,(0.870999, -0.298813, 0.389963)
541509,279477271283,(0.877632, -0.29937, 0.374352)
541510,279477279961,(0.890501, -0.276977, 0.360958)
541511,279477288632,(0.900086, -0.259342, 0.350123)
541512,279477297327,(0.909859, -0.239926, 0.338515)
541513,279477305984,(0.917016, -0.225937, 0.328685)
541514,279477314717,(0.923918, -0.218116, 0.314327)
541515,279477323325,(0.93032, -0.205918, 0.303484)
541516,279477331984,(0.933891, -0.192943, 0.301034)
541517,279477340661,(0.937101, -0.187081, 0.294692)
541518,279477349375,(0.939748, -0.182678, 0.288968)
541519,279477358041,(0.94109, -0.173667, 0.290153)
541520,279477366675,(0.940028, -0.153542, 0.304585)
541521,279477375341,(0.936106, -0.115024, 0.332378)
541522,279477384069,(0.929297, -0.104994, 0.354096)
541523,279477392692,(0.917291, -0.0812671, 0.389836)
541524,279477401363,(0.902638, -0.0600071, 0.426197)
541525,279477410056,(0.883786, -0.0388083, 0.466279)
541526,279477418724,(0.860891, -0.0202779, 0.508386)
541527,279477427379,(0.835403, 0.00557826, 0.549609)
541528,279477436004,(0.800087, 0.0342754, 0.598904)
541529,279477444660,(0.762154, 0.0655271, 0.644071)
541530,279477453414,(0.723458, 0.0706896, 0.68674)
541531,279477462040,(0.678959, 0.0691201, 0.730915)
541532,279477470749,(0.63505, 0.0633182, 0.769872)
541533,279477479409,(0.591353, 0.0571812, 0.804383)
541534,279477488077,(0.55077, 0.0563095, 0.832756)
541535,279477496754,(0.508873, 0.0555242, 0.859049)
541536,279477505455,(0.466127, 0.0590141, 0.882747)
541537,279477514063,(0.422877, 0.0640792, 0.903919)
541538,279477522750,(0.380002, 0.0680656, 0.922478)
541539,279477531436,(0.337337, 0.0710323, 0.9387)
541540,279477540135,(0.296468, 0.0614702, 0.953063)
541541,279477548824,(0.257637, 0.0568147, 0.96457)
541542,279477557603,(0.221977, 0.048395, 0.97385)
541543,279477566124,(0.187431, 0.0293822, 0.981838)
541544,279477574765,(0.155296, 0.021966, 0.987624)
541545,279477583480,(0.12548, 0.0175892, 0.99194)
541546,279477592118,(0.100218, 0.0142983, 0.994863)
541547,279477600850,(0.0772406, 0.0131993, 0.996925)
541548,279477609490,(0.0541004, -0.00219801, 0.998533)
541549,279477618181,(0.0337779, -0.0100539, 0.999379)
541550,279477626873,(0.0147998, -0.0146866, 0.999783)
541551,279477635476,(-0.00197245, -0.020829, 0.999781)
541552,279477644194,(-0.0194213, -0.0299134, 0.999364)
541553,279477652838,(-0.0419511, -0.0370275, 0.998433)
541554,279477661512,(-0.0609027, -0.038741, 0.997392)
541555,279477670186,(-0.0718833, -0.0328681, 0.996871)
541556,279477678883,(-0.0811549, -0.0265589, 0.996348)
541557,279477687668,(-0.0842315, -0.0236986, 0.996164)
541558,279477696243,(-0.0800287, -0.0221596, 0.996546)
541559,279477705111,(-0.0672854, -0.0286758, 0.997322)
541560,279477713591,(-0.0485099, -0.0312683, 0.998333)
541561,279477722219,(-0.0200281, -0.0291655, 0.999374)
541562,279477730878,(0.0127094, -0.0202963, 0.999713)
541563,279477739680,(0.056829, -0.0128953, 0.998301)
541564,279477748267,(0.109764, -0.00137403, 0.993957)
541565,279477756880,(0.169008, 0.00627052, 0.985595)
541566,279477765651,(0.231047, 0.00684879, 0.972918)
541567,279477774236,(0.305908, 0.0170084, 0.951909)
541568,279477782934,(0.378907, 0.0261815, 0.925065)
541569,279477791613,(0.460883, 0.0413913, 0.886495)
541570,279477800254,(0.550942, 0.0380816, 0.833674)
541571,279477808932,(0.634864, 0.0469185, 0.771198)
541572,279477817675,(0.70741, 0.0448772, 0.705377)
541573,279477826265,(0.772553, 0.0401168, 0.633681)
541574,279477834948,(0.825432, 0.0192791, 0.564172)
541575,279477843679,(0.879594, -0.0206235, 0.475278)
541576,279477852303,(0.928238, -0.0716927, 0.365013)
541577,279477860942,(0.959579, -0.0871623, 0.267601)
541578,279477869625,(0.969119, -0.0731047, 0.23551)
541579,279477878330,(0, 0, 0)
541580,279477887094,(0, 0, 0)
541581,279477895615,(0, 0, 0)
541582,279477904320,(0, 0, 0)
541583,279477912992,(0, 0, 0)
541584,279477921660,(0, 0, 0)
541585,279477930327,(0, 0, 0)
541586,279477939162,(0, 0, 0)
541587,279477947705,(0, 0, 0)
541588,279477956318,(0, 0, 0)
541589,279477964967,(0, 0, 0)
541590,279477973882,(0, 0, 0)
541591,279477982335,(0, 0, 0)
541592,279477991043,(0, 0, 0)
541593,279477999728,(0, 0, 0)
541594,279478008394,(0, 0, 0)
541595,279478017052,(0, 0, 0)
541596,279478025778,(0, 0, 0)
541597,279478034413,(0, 0, 0)
541598,279478043039,(0, 0, 0)
541599,279478051734,(0, 0, 0)
541600,279478060410,(0, 0, 0)
541601,279478069069,(0, 0, 0)
541602,279478077745,(0, 0, 0)
541603,279478086449,(0, 0, 0)
541604,279478095046,(0, 0, 0)
541605,279478103735,(0, 0, 0)
541606,279478112435,(0, 0, 0)
541607,279478121065,(0, 0, 0)
541608,279478129828,(0, 0, 0)
541609,279478138423,(0, 0, 0)
541610,279478147128,(0, 0, 0)
541611,279478180425,(0, 0, 0)
541612,279478213829,(0, 0, 0)
541613,279478247034,(0, 0, 0)
541614,279478280353,(0, 0, 0)
541615,279478313693,(0, 0, 0)
541616,279478346948,(0, 0, 0)
541617,279478380377,(0, 0, 0)
541618,279478413613,(0, 0, 0)
541619,279478446941,(0, 0, 0)
541620,279478480250,(0, 0, 0)
541621,279478513497,(0, 0, 0)
541622,279478546903,(0, 0, 0)
